0,1,2,3,4,5,6,7,8,9,y
2.2094111,-0.5971123,-0.26831996,-1.0293062,2.0642707,-0.96474797,0.8494451,1.4236459,2.9078717,-0.7410878,0
1.2590605,-0.7513498,-0.50549704,-0.23424242,3.426361,-1.7221633,0.5668137,1.5127248,2.9486995,-0.92328566,0
1.4231538,0.25819197,0.041931704,-0.622408,1.5041302,0.33148497,-0.58298063,3.3836787,2.2606452,0.64907,2
2.1705348,-0.87072283,0.09326379,0.51577365,-0.348165,-2.133184,-3.6357355,1.3467225,1.9822098,2.4193795,2
1.979579,0.4042983,-0.13301909,-1.8734373,-0.334372,-0.6508787,0.13767405,4.220833,1.4845383,0.17180654,2
0.6287851,-1.3909304,-0.42708564,-0.403793,1.1675174,-1.8205019,-0.038370073,0.5384115,1.8283703,-1.5326624,0
1.6097434,-0.45341113,-0.882786,-1.5969973,2.7537885,-0.7707628,1.106001,0.8908454,2.0643923,-1.507584,0
2.0730858,0.48691776,-0.038004443,0.600908,0.7589444,-0.9740822,-3.7113104,0.43514922,2.2559543,1.2530987,2
2.9822733,0.6641817,-1.0496414,-0.657357,0.94973874,-0.51019174,-1.3502686,0.23742543,0.3721358,3.4620783,1
1.8362457,-0.7894254,-0.6569159,-1.145878,2.0550876,-1.8780179,0.8356759,0.8354474,2.6886182,-1.1661594,0
2.1364393,-0.521429,-0.85557586,-0.10206114,-0.6556999,-0.746866,-1.4051893,2.040396,2.2218313,0.7180129,2
1.9896219,-0.46779507,-1.6329376,-0.96932507,-0.2991812,-2.2307806,-0.8415477,1.8394564,2.297532,0.7656348,2
2.6164825,0.65562123,-2.021174,-2.0644603,1.3933554,1.589681,-0.508764,2.5672123,2.0544472,-0.5927381,1
2.0331497,0.19256735,-0.3489737,0.2129263,1.2395829,-0.072260186,-2.6415462,0.54954666,2.6676364,0.44833624,2
3.2791471,1.2331656,-1.3450071,-0.6979618,0.5510437,1.3722839,-1.0935521,1.823603,1.2346598,0.10634045,1
-0.071983114,-1.1235266,-0.20934413,-1.2875305,3.0451665,-0.63540393,1.3314365,0.18524608,2.348692,-0.3774539,0
1.7168893,-0.98882365,-0.09620242,0.5176134,0.7198651,-0.6821363,-3.1931581,1.4105967,2.7703705,1.3916762,2
2.522848,1.1654675,-1.7510043,-3.0130022,-0.7133828,0.18763667,0.60200906,3.010043,0.41997322,-0.7862424,1
0.56775165,-0.35825577,-0.04739459,0.11108398,2.7002828,-1.3185626,0.612867,0.83185375,2.4924643,-1.0401382,0
2.6173234,1.2386132,-1.3606259,-0.38729382,0.5659359,1.6255319,-1.1809775,0.83620226,0.87550783,0.5234864,1
2.2281911,1.1252183,-0.96111554,-0.4847971,-0.60296094,1.3798965,-1.2445484,0.8578337,0.7105357,0.49593762,1
2.104926,-0.935174,-0.5401284,-0.4097615,0.24417667,-0.3819215,-1.7349501,1.8042367,3.2750065,0.40525344,2
0.230248,-0.59873605,-0.7410351,-1.3564852,2.5040781,-1.2322236,1.6279341,1.2092983,1.7541333,-1.4400826,0
3.262814,1.3236661,-1.5491349,-0.74464,1.7429581,1.1768416,-0.35559544,1.5537602,1.2237414,0.9977131,1
1.0489693,-1.2768645,0.30869347,-1.4661411,1.9561586,-1.2581906,1.1106822,1.180335,2.6700282,-0.27500892,0
1.313337,-0.33784616,-1.028688,-0.49726278,2.7355716,-1.3337567,1.059494,0.5699606,2.5357094,-1.3468996,0
2.3994074,0.38464704,0.18824817,0.12502351,1.1322315,0.21758719,-2.3628798,1.7335031,1.8142365,0.041311502,2
1.9339672,-0.09623926,-1.5602733,-0.41479805,1.79275,-1.2649581,0.7765684,1.7136656,2.0316327,-1.2429096,0
3.1999326,1.2143885,-1.9467987,-1.510214,1.0449061,1.3112317,0.13477127,2.2314942,1.8840196,0.22149383,1
2.0406117,-0.029570816,0.07099666,0.42428225,-0.11511692,-1.0774463,-2.8056564,0.95994323,2.195954,1.8838476,2
-0.38201156,-0.6444878,-0.31442863,-0.6055497,2.9189646,-0.8125904,1.0937833,-0.14587618,1.6317941,-0.81082785,0
2.3817086,1.1751043,0.26417845,-0.11580327,2.143509,-0.8744966,-3.093527,-0.7499476,0.6790989,0.5029737,2
2.6860971,1.1052125,-2.022486,-1.4135106,-0.6710852,-1.5730621,-1.3865322,0.1279291,0.48236832,3.0037382,1
2.702858,0.889627,-1.2150476,-0.51182914,-0.8206668,1.0744878,-1.6682239,1.2415167,1.0430934,0.38861004,1
1.9254731,-0.4974158,0.22569449,0.1912392,1.0709903,0.1571633,-1.9330763,1.0723809,2.2219584,0.23299778,2
1.6961658,-0.8131237,-2.005041,-1.527488,-0.9506475,-3.177745,-1.9198934,1.6951236,0.9261935,0.9525619,2
2.4405913,-0.15091607,0.20297681,0.32881305,0.27895966,-1.8219506,-3.0827398,0.5265563,2.9394088,2.4352953,2
2.6484368,1.234512,-1.2839417,-0.60781187,-0.54735667,1.537486,-1.4419274,0.8343207,0.84221476,0.67612493,1
1.1124837,-0.8761827,-2.0851166,-1.7185587,-0.02924838,-3.4549434,-1.4924676,1.6194397,1.2489249,0.52779955,2
0.67567194,-1.3423792,-0.4288345,-1.3039703,1.9599137,-1.3044273,0.96055645,0.5942956,2.0101435,-0.6396313,0
0.47521082,-0.8666217,-0.45876092,0.0022594887,2.6683476,-1.3827225,0.46929175,0.5266706,1.5726725,-1.1644322,0
2.4895072,-0.8317127,-0.82139313,-0.38680843,-0.5794415,-3.20682,-2.8159738,2.0209546,2.0873437,2.1653826,2
0.9208989,-0.16311944,-1.0327058,0.33750403,2.3759775,-1.0037128,0.3960192,0.8229181,2.4978662,-0.9937538,0
2.1068048,-0.068555444,-0.19203229,-0.39350852,-0.6524146,-2.0702794,-3.3369207,0.31799167,2.4634013,1.4269948,2
3.1330652,1.1293135,-1.2376403,-0.9434782,-0.03048151,1.2040293,-1.588555,1.8819306,1.1206478,0.16918303,1
0.44044915,-0.25842473,-0.92746454,-1.4866434,3.117524,-0.3416644,1.864067,0.22807829,2.3142855,-0.975678,0
1.5913197,-0.48373568,-1.1435944,0.4346856,2.2159927,-2.3532119,0.026237555,0.86964476,2.6108594,-0.5475125,0
1.1241618,-0.17506044,-0.8767426,0.6384939,2.4638565,-1.508379,0.044352114,0.9412406,1.7658659,-0.74563503,0
1.1821891,-0.9105005,-0.27135146,-0.4441017,2.605669,-1.8603305,0.92446995,0.81016135,3.0852685,-1.3564488,0
0.9758914,-0.69491726,-0.529094,-1.2672015,2.961652,-0.917731,1.3319072,1.6258217,2.8343644,-1.2987182,0
1.5272425,-0.44361576,-0.96988773,-0.7435719,3.0233128,-1.4563714,1.0431297,0.7814596,2.3357081,-1.550939,0
3.0887585,1.4708736,-1.1858569,-0.95328206,0.8072747,1.5604167,-1.1341823,2.572335,1.3835503,0.05739416,1
1.8977202,0.5342336,-0.7367194,0.96898395,2.213008,2.7855482,-0.0102060065,-0.98095894,1.5735443,1.4013586,1
1.1182243,-0.24299252,-0.98128825,-0.49596184,2.899636,-1.3627441,1.114827,0.09390681,2.4722848,-1.4014215,0
0.75630015,-0.97280836,-0.59192234,0.100642934,2.1103752,-1.0925844,0.20864467,1.1397337,2.6738305,-1.0487456,0
0.4446862,-0.91162825,-0.2001976,0.35532925,3.2012017,-2.5913763,0.3963814,0.85897857,2.7524433,-1.0527248,0
